2022-12-21 11:13:55,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-4
2022-12-21 11:13:55,366 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-4
2022-12-21 11:13:55,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-4
2022-12-21 11:13:55,368 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-1
2022-12-21 11:13:55,368 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-1
2022-12-21 11:13:55,369 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-1
2022-12-21 11:13:55,369 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-4
2022-12-21 11:13:55,370 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-4
2022-12-21 11:13:55,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-4
2022-12-21 11:13:55,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_final-1
2022-12-21 11:13:55,372 INFO  ExportHelperExtension.cs: 1136 - Found 50 in chassis_final-1
2022-12-21 11:13:55,373 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_final-1
2022-12-21 11:13:55,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from assembly rover and motor .SLDASM
2022-12-21 11:13:55,375 INFO  ExportHelperExtension.cs: 1136 - Found 46 in assembly rover and motor .SLDASM
2022-12-21 11:13:55,375 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in assembly rover and motor .SLDASM
2022-12-21 11:13:55,375 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-21 11:13:55,376 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-12-21 11:13:55,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-2
2022-12-21 11:13:55,377 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-2
2022-12-21 11:13:55,377 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-2
2022-12-21 11:13:55,377 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-3
2022-12-21 11:13:55,378 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-3
2022-12-21 11:13:55,378 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-3
2022-12-21 11:13:55,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-3
2022-12-21 11:13:55,380 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-3
2022-12-21 11:13:55,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-3
2022-12-21 11:13:55,382 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-1
2022-12-21 11:13:55,383 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-1
2022-12-21 11:13:55,384 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-1
2022-12-21 11:13:55,385 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-2
2022-12-21 11:13:55,386 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-2
2022-12-21 11:13:55,387 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-2
2022-12-21 11:13:55,387 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-4
2022-12-21 11:13:55,388 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-4
2022-12-21 11:13:55,389 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-4
2022-12-21 11:13:55,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-1
2022-12-21 11:13:55,390 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-1
2022-12-21 11:13:55,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-1
2022-12-21 11:13:55,391 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-4
2022-12-21 11:13:55,392 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-4
2022-12-21 11:13:55,392 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-4
2022-12-21 11:13:55,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_final-1
2022-12-21 11:13:55,393 INFO  ExportHelperExtension.cs: 1136 - Found 50 in chassis_final-1
2022-12-21 11:13:55,393 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_final-1
2022-12-21 11:13:55,423 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-21 11:13:55,424 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-21 11:13:55,425 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-21 11:14:13,838 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:14,246 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:14,622 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:15,438 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:34,429 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:37,020 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:39,059 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:41,189 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:41,988 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
